ObjectId,identifier,other_identifier,medium,title,description,display_date,date,start_date,end_date,tags,subject,provenance,repository,rights,visibility
2020.016.011,fchs_2020.016.011,2020.016,advertisements,"""Black-Draught Stock and Poultry Book""","This advertising pamphlet details how to care for live stock and poultry using Thedford's Black Draught Stock Medicine, -""A liver medicine for horses, cattle, hogs, and poultry,"" copywritten by the Chattanooga Medicine Company in 1899. The back cover states that the medicines advertised in the pamphlet are for sale by Howard and Huff, Floyd, Virginia. Howard & Huff were dealers in Dry Goods, Groceries, Hardware, Medicines, Hats, Caps, Boots, Shoes and Ready-Made Clothing.",1899,1899,1899,,"Huff, Howard||agriculture|| advertising pamphlet|| live stock|| advertising",Advertising|| Agriculture|| Livestock|| Veterinary medicine,"Miller, Gretchen","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2020.016.012,fchs_2020.016.012,2020.016,advertisements,"""The 20th Century Song Book""","A pamphlet using popular 20th Century Songs such as ""Auld Lang Syne"" and ""Star Spangled Banner"" to accompany testimonials and advertisements for Wine of Cardeu and Thedford's Black Draught Liver Medicine. This pamphlet was distributed in Floyd Country by Howard & Huff, Dealers in Dry Goods, Groceries, Hardware, Medicines, Hats, Caps, Boots, Shoes and Ready-Made Clothing.",,,,,advertising|| advertising pamphlet,Advertising|| Folk songs|| Medicine,"Miller, Gretchen","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2020.016.013,fchs_2020.016.013,2020.016,advertisements,"""The Cardui book of Household Hints""","An advertising pamphlet printed by the Chattanooga Medicine Co. Copyright 1926. It was distributed in Floyd County by Fred J. Agnew at his general store. The pamphlet provides household tips along side testimonials about the efficacy of ""Cardui"" and ""Black-Draught"" medicines, made by the Chattanooga Medicine Co.",1929,1929,1929,,"Agnew, Fred J.||advertising pamphlet|| medicine",Advertising|| Medicine|| Patent medicines,"Miller, Gretchen","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2020.016.014,fchs_2020.016.014,2020.016,hand fans,Kiwanis Club Hand Fan,"A hand fan from the Kiwanis Club that has a painting printed on the front depicting a mother and her three children. The back of the fan states ""Roanoke to Floyd July 30, 1924"" on the left, and on the right ""Compliments The Meadows-Price Co., Inc. Roanoke, Va.""",1924,1924,1924,,,Fans,"Miller, Gretchen","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2020.016.015,fchs_2020.016.015,2020.016,hand fans,The Floyd County Bank Hand Fan,"A hand fan produced by The Floyd County Bank of Floyd, Virginia. The fan says ""A good fan for good people from a good bank in a good town."" The back of the fan lists ""A Dozen Points for Home Town Progress"" - which tell of the advantages of keeping money within the local community.",,,,,,Fans,"Miller, Gretchen","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2020.016.031,fchs_2020.016.031,2020.016,medicine container,Medicinal Root,"A medicinal root is contained within this yellow envelope bearing the address of Simpson and Crawford Co., one of the premier department stores in downtown Manhattan for turn of the century fashions. Simpson Crawford Co. Sixth Ave. 19th to 20th Street. New York. Handwritten in pencil on the back are the words, ""Root Tommie brought from the West for indigestion."" Evidentially the indigestion remedy was never tried, and remains sealed in this envelope.",,,,,medicine|| medicinal plants|| folk remedy,Medicine|| Medicinal plants,"Miller, Gretchen","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2021.002.001,fchs_2021.002.001,2021.002,spinning wheels,Vintage Walking Wheel,"A standup or walking spinning wheel. This wheel was originally owned and used by Ardella Turner Howery Slusher and passed to Marie Althea Howery Dickerson. Marie Dickerson was born in Floyd, Virginia and was a Floyd County School, second grade teacher for decades. Later the spinning wheel was passed on to Benitz Dickerson Lackey and then to the donor, Mr. Jeffery M. Lackey.",,,,,,Spinning|| Spinning-wheel,"Lackey, Jeffrey M.","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2021.005.001,fchs_2021.005.001,2021.005,military uniforms,The Military Uniform of William C. Harris,"William Cleveland Harris was born in Floyd County, VA to Walter Jackson Harris and Rosie Ellar Harmon Harris. He attended Willis High School and joined the United States Army in 1943. He served in the 118 Combat Ordnance attached to the 8th Army in the South Pacific until 1947. Honorable Discharge given at Manila, Luzon, Philippine Islands - 10.16.1945. Final discharge papers given at Fort Bragg, North Carolina - 11.24.1946
He married Winnifred Vivian Rhudy 05.03.1947. They had one adopted daughter, Clevie Ellen Harris, who married Danny Karl Wingate.
William was initiated into the Masonic Lodge in 1949 in Floyd County. He served in the Independence Lodge No. 129 until his death. He was a 32nd degree member of the Scottish Rites of Free Masonry and a Shriner with membership in Kazim Temple, Roanoke, VA. He joined the Independence Order of the Eastern Star in 1950, serving twice as Worthy Patron.
Mr. Harris worked in textiles for 40 years and was later employed by the Grayson School Board as a school bus driver. He was an active member of his church and community. He served as Chief of the Elk Creek Valley Volunteer Fire Department for many years.",,,,,"Harris, William Cleveland||wool uniform|| uniform|| uniforms","World War, 1939-1945","Wingate, Clevie Harris","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2021.005.002,fchs_2021.005.002,2021.005,military discharges,The Honorable Discharge papers of William C. Harris,These are the original Honorable Discharge papers of William C. Harris.,,,,,"Harris, William Cleveland||Discharge","World War, 1939-1945","Wingate, Clevie Harris","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2021.006.001,fchs_2021.006.001,2021.006,plows (agricultural equipment),Plow (Coulter) Points,"Two plow points found on a hillside at an old building site on Fern Lane. There coulter points are believed to have been used by African-American farmers postbellum. These points were found by the donor in the ""Possum Hollow Section of Floyd County at what is now 200 Fern Lane. The donor purchased the land at this location in 1967 and found the remains of an old, one room, cabin with a cellar and loft. The plow points were discovered during site preparation, for a new small cabin, in the exact same location as the old cabin. The donor believes that the last occupants of the original cabin were a family named Snow and that the old cabin was occupied until the 1930's. The site appears to have been farmed and there were remains of an old sawmill, probably used to saw Chestnut in the 1920's - 1930's.",,,,,Coulter Points|| Plow,Farm equipment|| Plows,"Bowen, J. W.","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2021.008.001,fchs_2021.008.001,2021.008,color lithographs,"""I Will Obey My Teacher""",A lithograph print of a one room school house donated to the Society in memory of Rebeca Weeks.,,,,,,Lithography|| Lithographs,"Weeks, Catherine","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2021.009.001,fchs_2021.009.001,2021.009,spinning wheels,"Large ""Walking"" Spinning Wheel","A vintage ""walking Wheel"" for spinning wool.",,,,,Spinning,Spinning|| Spinning-wheel,"Janney, Dorothy V.","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2021.009.002,fchs_2021.009.002,2021.009,clock reel,Vintage Wool Weasel,A hand crafted wool weasel for measuring spun wool when taking it off the spinning wheel bobbin.,,,,,Wool Weasel,Spinning|| Spinning-wheel,"Janney, Dorothy V.","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2021.010.001,fchs_2021.010.001,2021.01,building brick (clay products),Hand Made Building Brick,"Hand Made Building Brick
A brick that appears to be hand made. This was found when a construction crew was digging a pipe line behind the Floyd County Court House some years ago. The digging was near the area where the Sheriffs office dispatch is located today. It is believed that this brick was part of the foundation of the Court House build in 1851. There is no formal evidence that this is actually from the 1851 Court House.
The donor acquired the brick from the back hoe operator on site.",,,,,brick|| brick buildings|| brick facing,Building materials|| Bricks,"Howery, Jimmy","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2021.011.001,fchs_2021.011.001,2021.011,lasts (shoemaking tools),Cobbler's Wooden Shoe Last,"A wooden cobbler's shoe form, called a last, which would have been used as a pattern to create a shoe from. A cobbler would have had a set of lasts in different sizes and perhaps styles. This set bears the number 3 scratched into the front. This set of lasts, along with an array of cobbler's tools, is believed to have been passed down four generations in Floyd County from Tazewell Sowers, who was listed in the 1870 census as a shoemaker at age 31.",approx. 1870,~1870,1870,,"Sowers, Tazewell||leather shoes|| shoes|| shoe form|| last|| shoe last|| cobbler|| shoemaker|| wooden shoe",Shoemakers|| Shoe industry|| Tools,"Monroe, Richard","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2021.011.002,fchs_2021.011.002,2021.011,cobbler's hammers,Cobbler's Hammer,"A cobbler's hammer manufactured by Wm. Ender's Oak Leaf, originally belonging to Tazewell Sowers of Floyd County. He was listed in the 1870 census as a shoemaker at age 31, indicating that this tool is around 150 years old. This hammer, along with a collection of other cobbler's tools, is said to have been passed down through four generations of the Sowers family.",approx. 1870,~1870,1870,,"Sowers, Tazewell||shoes|| leather shoes|| hammer|| shoemaker|| cobbler|| cobbler's tools|| cobbler's hammer|| tool",Shoemakers|| Shoe industry|| Hammers|| Tools,"Monroe, Richard","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2021.011.003,fchs_2021.011.003,2021.011,cobbler's hammers,Cobbler's Hammer,"A cobbler's hammer manufactured by C. Hammond of Philadelphia, originally belonging to Tazewell Sowers of Floyd County. He was listed in the 1870 census as a shoemaker at age 31, indicating that this tool is around 150 years old. This hammer, along with a collection of other cobbler's tools, is said to have been passed down through four generations of the Sowers family. This hammer has a short handle and bears the No. 0.",approx. 1870,~1870,1870,,"Sowers, Tazewell||leather shoes|| shoes|| tool|| cobbler's hammer|| C. Hammond|| blacksmith|| hammer|| cobbler's tools|| cobbler|| shoemaker",Shoemakers|| Shoe industry|| Hammers|| Tools,"Monroe, Richard","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2021.011.004,fchs_2021.011.004,2021.011,leatherworking awls,Cobbler's Awl,"A cobbler's awl originally belonging to Tazewell Sowers of Floyd County. He was listed in the 1870 census as a shoemaker at age 31, indicating that this tool is around 150 years old. This awl, along with a collection of other cobbler's tools, is said to have been passed down through four generations of the Sowers family. An awl is a thin metal shaft with a sharp point on the end. They have a large, gripping handle and are used to poke holes in heavy, thick materials like leather. When making a pair of leather shoes, a cobbler would use an awl to poke holes in the material and then use those holes to place their stitches.",approx. 1870,~1870,1870,,"Sowers, Tazewell||shoes|| leather shoes|| shoemaker|| hammer|| cobbler|| cobbler's tools|| cobbler's hammer|| tool",Shoemakers|| Shoe industry|| Tools,"Monroe, Richard","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2021.011.005,fchs_2021.011.005,2021.011,leatherworking awls,Cobbler's Awl,"A cobbler's awl originally belonging to Tazewell Sowers of Floyd County. He was listed in the 1870 census as a shoemaker at age 31, indicating that this tool is around 150 years old. This awl, along with a collection of other cobbler's tools, is said to have been passed down through four generations of the Sowers family. An awl is a thin metal shaft with a sharp point on the end. They have a large, gripping handle and are used to poke holes in heavy, thick materials like leather. When making a pair of leather shoes, a cobbler would use an awl to poke holes in the material and then use those holes to place their stitches. This awl has a straight needle and beautifully curved handle, likely for better grip.",approx. 1870,~1870,1870,,"Sowers, Tazewell||shoes|| leather shoes|| tool|| awl|| cobbler's tools|| cobbler|| shoemaker|| leather awl|| wooden tool|| hand tool",Shoemakers|| Shoe industry|| Tools,"Monroe, Richard","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2021.011.006,fchs_2021.011.006,2021.011,leatherworking awls,Cobbler's Awl,"A cobbler's awl originally belonging to Tazewell Sowers of Floyd County. He was listed in the 1870 census as a shoemaker at age 31, indicating that this tool is around 150 years old. This awl, along with a collection of other cobbler's tools, is said to have been passed down through four generations of the Sowers family. An awl is a thin metal shaft with a sharp point on the end. They have a large, gripping handle and are used to poke holes in heavy, thick materials like leather. When making a pair of leather shoes, a cobbler would use an awl to poke holes in the material and then use those holes to place their stitches. This smaller sized awl has a curved needle and beautifully tapered curved handle, likely for better grip.",approx. 1870,~1870,1870,,"Sowers, Tazewell||leather shoes|| shoes|| leather shoe soles|| hand tool|| leather awl|| wooden tool|| shoemaker|| cobbler|| cobbler's tools|| awl|| tool",Shoemakers|| Shoe industry|| Tools,"Monroe, Richard","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2021.011.007,fchs_2021.011.007,2021.011,leatherworking awls,Cobbler's Awl,"A cobbler's awl originally belonging to Tazewell Sowers of Floyd County. He was listed in the 1870 census as a shoemaker at age 31, indicating that this tool is around 150 years old. This awl, along with a collection of other cobbler's tools, is said to have been passed down through four generations of the Sowers family. An awl is a thin metal shaft with a sharp point on the end. They have a large, gripping handle and are used to poke holes in heavy, thick materials like leather. When making a pair of leather shoes, a cobbler would use an awl to poke holes in the material and then use those holes to place their stitches. This smaller awl has a short straight needle and beautifully tapered curved handle.",approx. 1870,~1870,1870,,"Sowers, Tazewell||leather shoe soles|| shoes|| leather shoes|| tool|| cobbler's tools|| awl|| cobbler|| shoemaker|| leather awl|| wooden tool|| hand tool",Shoemakers|| Shoe industry|| Tools,"Monroe, Richard","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2021.011.008,fchs_2021.011.008,2021.011,leatherworking awls,Cobbler's Awl,"A cobbler's awl originally belonging to Tazewell Sowers of Floyd County. He was listed in the 1870 census as a shoemaker at age 31, indicating that this tool is around 150 years old. This awl, along with a collection of other cobbler's tools, is said to have been passed down through four generations of the Sowers family. An awl is a thin metal shaft with a sharp point on the end. They have a large, gripping handle and are used to poke holes in heavy, thick materials like leather. When making a pair of leather shoes, a cobbler would use an awl to poke holes in the material and then use those holes to place their stitches. This awl has a curved needle and barrel shaped handle.",approx. 1870,~1870,1870,,"Sowers, Tazewell||leather shoes|| shoes|| leather shoe soles|| hand tool|| wooden tool|| leather awl|| shoemaker|| cobbler|| awl|| cobbler's tools|| tool",Shoemakers|| Shoe industry|| Tools,"Monroe, Richard","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2021.011.009,fchs_2021.011.009,2021.011,leatherworking awls,Cobbler's Awl,"A cobbler's awl originally belonging to Tazewell Sowers of Floyd County. He was listed in the 1870 census as a shoemaker at age 31, indicating that this tool is around 150 years old. This awl, along with a collection of other cobbler's tools, is said to have been passed down through four generations of the Sowers family. An awl is a thin metal shaft with a sharp point on the end. They have a large, gripping handle and are used to poke holes in heavy, thick materials like leather. When making a pair of leather shoes, a cobbler would use an awl to poke holes in the material and then use those holes to place their stitches. This awl has a long needle with hole for threading, and a beautifully curved wooden handle.",approx. 1870,~1870,1870,,"Sowers, Tazewell||leather shoe soles|| shoes|| leather shoes|| tool|| cobbler's tools|| awl|| leather awl|| cobbler|| shoemaker|| wooden tool|| hand tool|| sewing",Shoemakers|| Shoe industry|| Tools,"Monroe, Richard","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
